2455197.5000000
    539.0000000     -6.021      2.024    943.493     23.420
    540.0000000     -5.574      2.139    943.438     23.400
    541.0000000     -5.125      2.254    943.388     23.374
    542.0000000     -4.675      2.368    943.343     23.342
    543.0000000     -4.224      2.482    943.303     23.302
    544.0000000     -3.772      2.594    943.268     23.255
    545.0000000     -3.319      2.706    943.239     23.202
    546.0000000     -2.866      2.818    943.216     23.142
    547.0000000     -2.413      2.928    943.198     23.075
    548.0000000     -1.959      3.038    943.186     23.001
    549.0000000     -1.505      3.147    943.180     22.921
    550.0000000     -1.051      3.255    943.179     22.834
    551.0000000     -0.598      3.362    943.184     22.741
    552.0000000     -0.145      3.469    943.193     22.641
    553.0000000      0.308      3.574    943.208     22.534
    554.0000000      0.759      3.678    943.227     22.421
    555.0000000      1.210      3.782    943.250     22.301
    556.0000000      1.660      3.884    943.277     22.175
    557.0000000      2.109      3.985    943.308     22.043
    558.0000000      2.556      4.085    943.342     21.904
    559.0000000      3.002      4.184    943.380     21.759
    560.0000000      3.447      4.282    943.421     21.608
    561.0000000      3.890      4.379    943.465     21.451
    562.0000000      4.331      4.474    943.512     21.288
    563.0000000      4.770      4.569    943.562     21.119
    564.0000000      5.207      4.662    943.615     20.943
